v0_cpu, 1, 0.64285
v0_cpu, 10, 0.671773
v0_cpu, 100, 1.001904
v0_cpu, 1000, 4.334419
v0_cpu, 10000, 40.075034
v0_cpu, 1, 0.706773
v0_cpu, 10, 0.742888
v0_cpu, 100, 1.095927
v0_cpu, 1000, 4.954102
v0_cpu, 10000, 41.833981
v0_cpu, 1, 0.706726
v0_cpu, 10, 0.76591
v0_cpu, 100, 1.118595
v0_cpu, 1000, 4.621267
v0_cpu, 10000, 43.863776
v0_cpu, 1, 0.736536
v0_cpu, 10, 0.744879
v0_cpu, 100, 1.113873
v0_cpu, 1000, 5.070596
v0_cpu, 10000, 43.64846
v0_cpu, 1, 0.754242
v0_cpu, 10, 0.795819
v0_cpu, 100, 1.145379
v0_cpu, 1000, 5.106229
v0_cpu, 10000, 42.810318
v0_cpu, 1, 0.76819
v0_cpu, 10, 0.782254
v0_cpu, 100, 1.450058
v0_cpu, 1000, 5.181484
v0_cpu, 10000, 42.973587
v0_cpu, 1, 0.763341
v0_cpu, 10, 0.792004
v0_cpu, 100, 1.36871
v0_cpu, 1000, 5.119722
v0_cpu, 10000, 44.787872
v0_cpu, 1, 0.775405
v0_cpu, 10, 0.806188
v0_cpu, 100, 1.141749
v0_cpu, 1000, 5.215337
v0_cpu, 10000, 44.753532
v0_cpu, 1, 0.773384
v0_cpu, 10, 0.766472
v0_cpu, 100, 1.156717
v0_cpu, 1000, 4.822685
v0_cpu, 10000, 45.059699
v0_cpu, 1, 0.731371
v0_cpu, 10, 0.761059
v0_cpu, 100, 1.162812
v0_cpu, 1000, 4.828919
v0_cpu, 10000, 44.92113
v0_gpu, 1, 0.143547
v0_gpu, 10, 0.263362
v0_gpu, 100, 1.06785
v0_gpu, 1000, 8.948494
v0_gpu, 10000, 88.567066
v0_gpu, 1, 0.127901
v0_gpu, 10, 0.271604
v0_gpu, 100, 1.077704
v0_gpu, 1000, 9.10095
v0_gpu, 10000, 89.280083
v0_gpu, 1, 0.132022
v0_gpu, 10, 0.266307
v0_gpu, 100, 1.078137
v0_gpu, 1000, 9.156018
v0_gpu, 10000, 89.650342
v0_gpu, 1, 0.130007
v0_gpu, 10, 0.274428
v0_gpu, 100, 1.111103
v0_gpu, 1000, 9.212881
v0_gpu, 10000, 89.80629
v0_gpu, 1, 0.152832
v0_gpu, 10, 0.280409
v0_gpu, 100, 1.080069
v0_gpu, 1000, 9.194983
v0_gpu, 10000, 90.018898
v0_gpu, 1, 0.12866
v0_gpu, 10, 0.266829
v0_gpu, 100, 1.087702
v0_gpu, 1000, 9.199021
v0_gpu, 10000, 89.995081
v0_gpu, 1, 0.136718
v0_gpu, 10, 0.279157
v0_gpu, 100, 1.091952
v0_gpu, 1000, 9.29341
v0_gpu, 10000, 90.048866
v0_gpu, 1, 0.129861
v0_gpu, 10, 0.281291
v0_gpu, 100, 1.11072
v0_gpu, 1000, 9.230964
v0_gpu, 10000, 90.02037
v0_gpu, 1, 0.15514
v0_gpu, 10, 0.283595
v0_gpu, 100, 1.080338
v0_gpu, 1000, 9.233081
v0_gpu, 10000, 90.02439
v0_gpu, 1, 0.135095
v0_gpu, 10, 0.288007
v0_gpu, 100, 1.06349
v0_gpu, 1000, 9.476193
v0_gpu, 10000, 90.098405
v1_gpu, 1, 0.103288
v1_gpu, 10, 0.253667
v1_gpu, 100, 0.788005
v1_gpu, 1000, 7.181914
v1_gpu, 10000, 71.382701
v1_gpu, 1, 0.096051
v1_gpu, 10, 0.234802
v1_gpu, 100, 0.856924
v1_gpu, 1000, 7.465867
v1_gpu, 10000, 71.993726
v1_gpu, 1, 0.094553
v1_gpu, 10, 0.232318
v1_gpu, 100, 0.77717
v1_gpu, 1000, 7.260397
v1_gpu, 10000, 72.044533
v1_gpu, 1, 0.102445
v1_gpu, 10, 0.224714
v1_gpu, 100, 0.812551
v1_gpu, 1000, 7.260378
v1_gpu, 10000, 72.286441
v1_gpu, 1, 0.115919
v1_gpu, 10, 0.229679
v1_gpu, 100, 0.796597
v1_gpu, 1000, 7.288448
v1_gpu, 10000, 72.30673
v1_gpu, 1, 0.099464
v1_gpu, 10, 0.223923
v1_gpu, 100, 0.804418
v1_gpu, 1000, 7.285563
v1_gpu, 10000, 72.515274
v1_gpu, 1, 0.121135
v1_gpu, 10, 0.221733
v1_gpu, 100, 0.773258
v1_gpu, 1000, 7.47559
v1_gpu, 10000, 72.623887
v1_gpu, 1, 0.123511
v1_gpu, 10, 0.232578
v1_gpu, 100, 0.768697
v1_gpu, 1000, 7.310528
v1_gpu, 10000, 72.324708
v1_gpu, 1, 0.106891
v1_gpu, 10, 0.256043
v1_gpu, 100, 0.814314
v1_gpu, 1000, 7.367929
v1_gpu, 10000, 72.539442
v1_gpu, 1, 0.096911
v1_gpu, 10, 0.223646
v1_gpu, 100, 0.811354
v1_gpu, 1000, 7.314952
v1_gpu, 10000, 72.404083
